sku,titulo,descricao,marca,categoria,preco,preco_clube,preco_original,preco_assinante,avaliacao,total_avaliacoes,em_estoque,url,imagens_todas
3100624-3,"Ração Royal Canin X-Small para Cães Adultos - 2,5Kg","- Ração super premium indicada para cães de porte toy ou pequeno (peso de até 4kg quando adultos), a partir de 10 meses de idade.<br>
- Transito intestinal saudável por adição de fibras e proteínas de alta absorção.<br>
- Contém nutrientes para melhorar a pelagem.<br>
- Protege o trato urinário prevenindo cálculos.<br>
- Previne a formação de tártaro.<br>
- Croquete desenvolvido com precisão para a perfeita adaptação às mandíbulas dos cães muito pequenos<br><br>

- Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Royal Canin,cachorro/racoes/racao-seca,136.99,109.59,109.59,109.59,4.85,33,True,https://www.petlove.com.br/racao-royal-canin-x-small-para-caes-adultos/p?sku=3100624-3,https://www.petlove.com.br/images/products/359407/hd_large/7896181215622_2.jpg?1771653708 | https://www.petlove.com.br/images/products/359406/hd_large/7896181215622_1.jpg?1771653707 | https://www.petlove.com.br/images/products/359404/hd_large/7896181215622_4.jpg?1771653705 | https://www.petlove.com.br/images/products/359405/hd_large/7896181215622_3.jpg?1771653706
3109867-3,"Ração Seca Nestlé Purina Dog Chow Extra Life Carne, Frango e Arroz Cães Adultos Raças Minis e Pequenas - 15Kg","- Mantém o coração saudável com aminoácidos: taurina e metionina;<br>
- Sem adição de corantes e sabores artificiais, com probiótico natural;<br>
- Com vitaminas que ajudam a equilibrar a flora intestinal do seu cão;<br>
- Com proteinas que contribuem com a manutenção de ossos fortes e as funções vitais;<br>
- Possui ômega 3 e 6, que mantém uma pele e pelagem mais saudável;<br>
- Ajuda a manter a saúde oral em dia além de reduzir a ação de tartaros;<br>
- Alimento com ingredientes 100% completo e balanceado, indicado para cães adultos. <br><br>

* Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Purina Dog Chow,cachorro/racoes/racao-seca,174.77,148.56,174.77,157.29,4.72,67,True,https://www.petlove.com.br/racao-seca-nestle-purina-dog-chow-extra-life-caes-adultos-carne-frango-e-arroz-racas-mini-e-pequenas/p?sku=3109867-3,https://www.petlove.com.br/images/products/353637/hd_large/7891000350973_12613570_frente_2_%281%29.jpg?1771646703 | https://www.petlove.com.br/images/products/353631/hd_large/7891000116487_12613573_DCHOWEXTRALIFEADTMINPEQCARFRARZ15kgBRN1_44415866_AF01_back_8_%282%29.jpg?1771646693 | https://www.petlove.com.br/images/products/353633/hd_large/7891000116487_12613573_DCHOWEXTRALIFEADTMINPEQCARFRARZ15kgBRN1_44415866_AF01_back_5.jpg?1771646697 | https://www.petlove.com.br/images/products/353634/hd_large/7891000116487_12613573_DCHOWEXTRALIFEADTMINPEQCARFRARZ15kgBRN1_44415866_AF01_back_2_%281%29.jpg?1771646697 | https://www.petlove.com.br/images/products/353635/hd_large/7891000116487_12613573_DCHOWEXTRALIFEADTMINPEQCARFRARZ15kgBRN1_44415866_AF01_back_7_%281%29.jpg?1771646700 | https://www.petlove.com.br/images/products/262336/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Dog_Chow_Extra_Life_C%C3%A3es_Adultos_Carne__Frango_e_Arroz_Ra%C3%A7as_Mini_e_Pequenas_3109867_1kg_0005_6.jpg?1770965441 | https://www.petlove.com.br/images/products/262335/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Dog_Chow_Extra_Life_C%C3%A3es_Adultos_Carne__Frango_e_Arroz_Ra%C3%A7as_Mini_e_Pequenas_3109867_1kg_0003_6.jpg?1770965439 | https://www.petlove.com.br/images/products/262337/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Dog_Chow_Extra_Life_C%C3%A3es_Adultos_Carne__Frango_e_Arroz_Ra%C3%A7as_Mini_e_Pequenas_3109867_1kg_0004_6.jpg?1770965442 | https://www.petlove.com.br/images/products/262333/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Dog_Chow_Extra_Life_C%C3%A3es_Adultos_Carne__Frango_e_Arroz_Ra%C3%A7as_Mini_e_Pequenas_3109867_1kg_0002_6.jpg?1770965436 | https://www.petlove.com.br/images/products/262334/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Dog_Chow_Extra_Life_C%C3%A3es_Adultos_Carne__Frango_e_Arroz_Ra%C3%A7as_Mini_e_Pequenas_3109867_1kg_0007_6.jpg?1770965439
1780104,Ração Special Dog Sênior Premium para Cães Adultos de Raças Pequenas - 15Kg,"- Sabor: Frango com batata-doce, beterraba, ervilha e arrozz;<br>- Zero corantes e aromatizantes;<br>
- Condroitina + Glicosamina: proteção e reforço articular;<br>
- Partícula com ponto de quebra ideal;<br>
- Fortalecimento do sistema imunológico.

<br><br>- Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Special Dog,cachorro/racoes/racao-seca,194.9,165.67,194.9,175.41,4.7,82,True,https://www.petlove.com.br/racao-special-dog-ultralife-senior-para-caes-de-racas-pequenas/p?sku=1780104,https://www.petlove.com.br/images/products/275198/hd_large/1780059_Ra%C3%A7%C3%A3o_Special_Dog_Ultralife_S%C3%AAnior_para_C%C3%A3es_de_Ra%C3%A7as_Pequenas_-_1_Kg_1.jpg?1771053950 | https://www.petlove.com.br/images/products/275191/hd_large/1780048.jpg?1771053933 | https://www.petlove.com.br/images/products/275194/hd_large/1780059_Ra%C3%A7%C3%A3o_Special_Dog_Ultralife_S%C3%AAnior_para_C%C3%A3es_de_Ra%C3%A7as_Pequenas_-_1_Kg_2.jpg?1771053939 | https://www.petlove.com.br/images/products/275192/hd_large/1780059_Ra%C3%A7%C3%A3o_Special_Dog_Ultralife_S%C3%AAnior_para_C%C3%A3es_de_Ra%C3%A7as_Pequenas_-_1_Kg_3.jpg?1771053937 | https://www.petlove.com.br/images/products/275197/hd_large/1780059_Ra%C3%A7%C3%A3o_Special_Dog_Ultralife_S%C3%AAnior_para_C%C3%A3es_de_Ra%C3%A7as_Pequenas_-_1_Kg_4.jpg?1771053945 | https://www.petlove.com.br/images/products/275193/hd_large/1780059_Ra%C3%A7%C3%A3o_Special_Dog_Ultralife_S%C3%AAnior_para_C%C3%A3es_de_Ra%C3%A7as_Pequenas_-_1_Kg_5.jpg?1771053938 | https://www.petlove.com.br/images/products/275195/hd_large/1780059_Ra%C3%A7%C3%A3o_Special_Dog_Ultralife_S%C3%AAnior_para_C%C3%A3es_de_Ra%C3%A7as_Pequenas_-_1_Kg_6.jpg?1771053943 | https://www.petlove.com.br/images/products/275196/hd_large/1780059_Ra%C3%A7%C3%A3o_Special_Dog_Ultralife_S%C3%AAnior_para_C%C3%A3es_de_Ra%C3%A7as_Pequenas_-_1_Kg_7.jpg?1771053945
2535915,"Ração Seca PremieR Nattú Mandioca para Cães Filhotes - 10,1Kg","- Proteína de Frango Certificada: livre de antibióticos;<br>
- Ingredientes Naturais: sem corantes e aromatizantes;<br>
- Pele Nutrida e Pelagem Sedosa: equilíbrio de ômegas e minerais;<br>
- Intestino Saudável: combinação de nutrientes de alta digestibilidade, fibras naturais e prebiótico.
<br><br> - Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Premier,cachorro/racoes/racao-seca,241.9,205.62,241.9,217.71,4.8,86,True,https://www.petlove.com.br/racao-seca-premier-nattu-mandioca-para-caes-filhotes/p?sku=2535915,https://www.petlove.com.br/images/products/372411/hd_large/Padr%C3%A3o-beagle_0003_7897348200222_2.png?1771742951 | https://www.petlove.com.br/images/products/372413/hd_large/2535915-depara.jpg?1771742954 | https://www.petlove.com.br/images/products/372410/hd_large/Padr%C3%A3o-beagle_0000_7897348200222.png?1771742950
2535917,"Ração Seca PremieR Nattú Mandioca para Cães Filhotes de Pequeno Porte - 2,5Kg","- Proteína de Frango Certificada: livre de antibióticos;<br>
- Ingredientes Naturais: sem corantes e aromatizantes;<br>
- Pele Nutrida e Pelagem Sedosa: equilíbrio de ômegas e minerais;<br>
- Intestino Saudável: combinação de nutrientes de alta digestibilidade, fibras naturais e prebiótico.
<br><br> - Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Premier,cachorro/racoes/racao-seca,103.9,88.32,103.9,93.51,5.0,27,True,https://www.petlove.com.br/racao-seca-premier-nattu-mandioca-para-caes-filhotes-de-pequeno-porte/p?sku=2535917,https://www.petlove.com.br/images/products/372417/hd_large/Padr%C3%A3o-beagle_0002_7897348200024_2.png?1771742957 | https://www.petlove.com.br/images/products/372420/hd_large/2535917-de-para.jpg?1771742960 | https://www.petlove.com.br/images/products/372415/hd_large/Padr%C3%A3o-beagle_0001_7897348200024.png?1771742956
3108220-1,Ração Seca PremieR Pet Golden Mega Cães Filhotes Raças Grandes Frango e Arroz - 15Kg,"- Saúde oral: auxilia na redução da formação de placa bacteriana (tártaro);<br>
- Seleção de ingredientes especiais que auxiliam na redução do odor das fezes;<br>
- Intestino saudável: combinação de nutrientes de alta digestibilidade e fibras naturais;<br>
- Proteção articular: possui condroitina e glicosamina, que contribuem para manutenção da saúde das articulações.
<br><br> - Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",GoldeN,cachorro/racoes/racao-seca,184.9,157.17,184.9,166.41,4.69,328,True,https://www.petlove.com.br/racao-seca-premier-pet-golden-mega-caes-filhotes-racas-grandes-frango-e-arroz/p?sku=3108220-1,https://www.petlove.com.br/images/products/266087/hd_large/Ra%C3%A7%C3%A3o_Seca_PremieR_Pet_Golden_Mega_C%C3%A3es_Filhotes_Ra%C3%A7as_Grandes_Frango_e_Arroz_-_15_Kg_3108220-1_1.jpg?1770970178 | https://www.petlove.com.br/images/products/266088/hd_large/Ra%C3%A7%C3%A3o_Seca_PremieR_Pet_Golden_Mega_C%C3%A3es_Filhotes_Ra%C3%A7as_Grandes_Frango_e_Arroz_-_15_Kg_3108220-1_2.jpg?1770970179 | https://www.petlove.com.br/images/products/266089/hd_large/Ra%C3%A7%C3%A3o_Seca_PremieR_Pet_Golden_Mega_C%C3%A3es_Filhotes_Ra%C3%A7as_Grandes_Frango_e_Arroz_-_15_Kg_3108220-1_3.jpg?1770970182
31027543342,"Ração Seca N&D Tropical Selection Frango, Cereais e Frutas Tropicais para Cães Adultos de Raças Mini - 10 + 2Kg","- Elaborada com ingredientes ricos em antioxidantes naturais, que ajudam a fortalecer o sistema imunológico;<br>
- Oferece uma nutrição completa e balanceada para o seu peludinho, atendendo às necessidades nutricionais dele;<br>
- Os grãos ancestrais presentes na fórmula, auxiliam na sensação de saciedade, auxiliando no controle do apetite;<br>
- Sua receita especial proporciona um sabor inigualável, tornando cada refeição uma experiência prazerosa.
<br><br>
<strong>Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.</strong>",N&D,cachorro/racoes/racao-seca,340.5,289.43,340.5,306.45,4.54,13,True,https://www.petlove.com.br/racao-seca-n-d-tropical-selection-frango-cereais-e-frutas-tropicais-para-caes-adultos-de-racas-minis/p?sku=31027543342,https://www.petlove.com.br/images/products/293987/hd_large/31027543342-frente.png?1771214962 | https://www.petlove.com.br/images/products/293988/hd_large/31027543342-verso.png?1771214964
2366132,Ração Seca Fórmula Natural Life para Cães Filhotes Raças Médias e Grandes - 15Kg,"- Ômega 3 e 6: Garantia de pele, pelos e articulações saudáveis;<br>
- Auxilia no crescimento, nas defesas, equilíbrio da flora intestinal;<br>
- Maior palatabilidade, alimento completo, equilibrado e nutritivo;<br>
- Livre da adição de componentes químicos como: corantes e transgênicos;<br>
- Melhora significativa no pelo e pelagem, muito mais brilhantes e sedosos;<br>
- Indicado para cães que vivem em ambiente interno (apartamento ou casa);<br>
- DHA: Essencial no desenvolvimento do cérebro e do sistema nervoso central;<br>
- Condroitina e glucosamina: Substâncias fundamentais para tratamento das articulações.<br>",Formula Natural,cachorro/racoes/racao-seca,323.9,275.32,323.9,291.51,4.67,107,True,https://www.petlove.com.br/racao-formula-natural-life-super-premium-para-caes-filhotes-racas-medias-e-grandes/p?sku=2366132,https://www.petlove.com.br/images/products/283303/hd_large/Tratadas_0000_7898363314925_7898363314918_7898363311948_frente.jpg?1771130792 | https://www.petlove.com.br/images/products/283305/hd_large/10.jpg?1771130794 | https://www.petlove.com.br/images/products/283301/hd_large/Tratadas_0001_7898363314925_7898363314918_7898363311948_esq.jpg?1771130790 | https://www.petlove.com.br/images/products/283302/hd_large/Tratadas_0002_7898363314925_7898363314918_7898363311948_dir.jpg?1771130790 | https://www.petlove.com.br/images/products/283300/hd_large/Tratadas_0000_7898363314901_7898363312112_7898363314550_7898363311955_verso.jpg?1771130789
3110440-1,Ração Seca Nestlé Purina Pro Plan Pele Sensível Salmão Cães Adultos Raças Médias e Grandes - 15Kg,"- Alimento para cães adultos com pele sensível;<br>
- Possui carne de salmão como 1º ingrediente;<br>
- Indicada para a pele e a pelagem sensíveis.
<br><br> - Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Purina Pro Plan,cachorro/racoes/racao-seca,430.03,344.03,429.9,387.03,4.68,106,True,https://www.petlove.com.br/racao-nestle-purina-pro-plan-adult-sensitive/p?sku=3110440-1,https://www.petlove.com.br/images/products/230231/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Pro_Plan_Pele_Sens%C3%ADvel_Salm%C3%A3o_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grandes_3110440_15kg.jpg?1770788093 | https://www.petlove.com.br/images/products/230531/hd_large/RA3396_1.JPG?1770788317 | https://www.petlove.com.br/images/products/230532/hd_large/RA32DB_1.JPG?1770788318 | https://www.petlove.com.br/images/products/230229/hd_large/RAOSEC_3.JPG?1770788090 | https://www.petlove.com.br/images/products/230533/hd_large/RA8700_1.JPG?1770788318 | https://www.petlove.com.br/images/products/230534/hd_large/RADC34_1.JPG?1770788318 | https://www.petlove.com.br/images/products/230535/hd_large/RA9CA1_1.JPG?1770788319 | https://www.petlove.com.br/images/products/230536/hd_large/RA62E5_1.JPG?1770788321 | https://www.petlove.com.br/images/products/230537/hd_large/RA8D4E_1.JPG?1770788324
2487539,"Ração Seca Biofresh Mix de Carne, Frutas, Legumes e Ervas Frescas Cães Adultos de Raças Médias - 15Kg","- Proporciona saúde oral prolongada e saúde intestinal equilibrada;<br>
- Promove articulações saudáveis, além de aumentar defesas naturais do organismo;<br>
- Alimento completo e equilibrado, não contém transgênicos;<br>
- Possui alta palatabilidade, promove pelagem brilhosa e pele sadia;<br>
- Ração seca super premium natural, indicada para cães adultos de raças médias;<br>
- Feito com mix de carnes, frutas, legumes e ervas frescas;<br>
- Sem adição de conservantes, corantes e aromatizantes artificiais.<br><br>

- Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Biofresh,cachorro/racoes/racao-seca,479.9,407.92,479.9,431.91,4.66,41,True,https://www.petlove.com.br/racao-seca-biofresh-mix-de-carne-frutas-legumes-e-ervas-frescas-caes-adultos-de-racas-medias/p?sku=2487539,https://www.petlove.com.br/images/products/371031/hd_large/7908320400155-BIOFRESHSPADULTOMEDSELCAR15KG-FRONTAL.jpg?1771741671 | https://www.petlove.com.br/images/products/371032/hd_large/2487539.png?1771741671 | https://www.petlove.com.br/images/products/371030/hd_large/7908320400155-BIOFRESHSPADULTOMEDSELCAR15KG-PERSPECTIVA.jpg?1771741671 | https://www.petlove.com.br/images/products/371017/hd_large/7908320400131-BIOFRESHSPADULTOMEDSELCAR3KG-VERSO.jpg?1771741655 | https://www.petlove.com.br/images/products/245455/hd_large/Ra%C3%A7%C3%A3o_Seca_Biofresh_Mix_de_Carne__Frutas__Legumes_e_Ervas_Frescas_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_2487508.jpg?1770879704 | https://www.petlove.com.br/images/products/245456/hd_large/Ra%C3%A7%C3%A3o_Seca_Biofresh_Mix_de_Carne__Frutas__Legumes_e_Ervas_Frescas_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_2487508_1.jpg?1770879705 | https://www.petlove.com.br/images/products/245460/hd_large/Ra%C3%A7%C3%A3o_Seca_Biofresh_Mix_de_Carne__Frutas__Legumes_e_Ervas_Frescas_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_2487508_2.jpg?1770879710 | https://www.petlove.com.br/images/products/245458/hd_large/Ra%C3%A7%C3%A3o_Seca_Biofresh_Mix_de_Carne__Frutas__Legumes_e_Ervas_Frescas_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_2487508_3.jpg?1770879707 | https://www.petlove.com.br/images/products/245461/hd_large/Ra%C3%A7%C3%A3o_Seca_Biofresh_Mix_de_Carne__Frutas__Legumes_e_Ervas_Frescas_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_2487508_4.jpg?1770879712 | https://www.petlove.com.br/images/products/245457/hd_large/Ra%C3%A7%C3%A3o_Seca_Biofresh_Mix_de_Carne__Frutas__Legumes_e_Ervas_Frescas_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_2487508_5.jpg?1770879706 | https://www.petlove.com.br/images/products/245462/hd_large/Ra%C3%A7%C3%A3o_Seca_Biofresh_Mix_de_Carne__Frutas__Legumes_e_Ervas_Frescas_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_2487508_6.jpg?1770879712 | https://www.petlove.com.br/images/products/401403/hd_large/7908320400148_9.png?1780065414 | https://www.petlove.com.br/images/products/245459/hd_large/Ra%C3%A7%C3%A3o_Seca_Biofresh_Mix_de_Carne__Frutas__Legumes_e_Ervas_Frescas_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_2487508_7.jpg?1770879710
2021062,"Ração Guabi Natural Salmão e Cevada para Cães Adultos Raças Mini e Pequena - 2,5Kg","- Condição corporal equilibrada, com elevada quantidade de carnes e proteínas exclusivamente animais que proporcionam os nutrientes essenciais para a adequada condição corporal de cada porte e fase de vida;<br>
- Função intestinal regular, com ingredientes naturais, fibras e pré-bióticos, favorecendo o bom trânsito intestinal, a formação das fezes e auxilia no controle de odores;<br>
- Produto ideal para cães que vivem em ambientes internos;<br>
- Proteção para o organismo e longevidade, rico em ingredientes e antioxidantes naturais que proporcionam uma vida mais longa e saudável;<br>
- Proporciona saúde dental, pois auxilia na redução da formação de tártaro.
<br><br>
- Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição",Guabi Natural,cachorro/racoes/racao-seca,101.9,86.62,101.9,91.71,4.6,73,True,https://www.petlove.com.br/racao-guabi-natural-salmao-e-cevada-para-caes-adultos-racas-mini-e-pequena/p?sku=2021062,https://www.petlove.com.br/images/products/399759/hd_large/7896048915238_1.png?1778759797 | https://www.petlove.com.br/images/products/399761/hd_large/2021023-verso.png?1778759822 | https://www.petlove.com.br/images/products/399760/hd_large/7896048915238_3.png?1778759796 | https://www.petlove.com.br/images/products/399757/hd_large/2021020_0001_7896048914989_4.png?1778759757 | https://www.petlove.com.br/images/products/399758/hd_large/2021020_0000_7896048914989_5.png?1778759757
